           #Time            Temp             Kin       Potencial           E_tot        Pressure
  0.56144379E+00  0.30181053E+03  0.37640875E+01  0.81083365E+00  0.45749212E+01  0.20538599E+09
  0.56218350E+00  0.29611901E+03  0.36931047E+01  0.83063221E+00  0.45237369E+01  0.20538599E+09
  0.56292322E+00  0.29265175E+03  0.36498621E+01  0.84535779E+00  0.44952199E+01  0.20538599E+09
  0.56366293E+00  0.29831493E+03  0.37204915E+01  0.86218072E+00  0.45826722E+01  0.20538599E+09
  0.56440265E+00  0.29598550E+03  0.36914395E+01  0.86546523E+00  0.45569048E+01  0.20538599E+09
  0.56514236E+00  0.29895757E+03  0.37285062E+01  0.83543392E+00  0.45639402E+01  0.20538599E+09
  0.56588208E+00  0.29690600E+03  0.37029198E+01  0.82328286E+00  0.45262026E+01  0.20538599E+09
  0.56662179E+00  0.30153660E+03  0.37606711E+01  0.80575333E+00  0.45664244E+01  0.20538599E+09
  0.56736151E+00  0.29993492E+03  0.37406955E+01  0.81339315E+00  0.45540886E+01  0.20538599E+09
  0.56810122E+00  0.29801372E+03  0.37167349E+01  0.78782515E+00  0.45045600E+01  0.20538599E+09
  0.56884094E+00  0.30100424E+03  0.37540318E+01  0.80898347E+00  0.45630152E+01  0.20538599E+09
  0.56958065E+00  0.30156308E+03  0.37610014E+01  0.82899846E+00  0.45899998E+01  0.20538599E+09
  0.57032037E+00  0.30353543E+03  0.37855999E+01  0.79208348E+00  0.45776834E+01  0.20538599E+09
  0.57106008E+00  0.30845381E+03  0.38469405E+01  0.83953105E+00  0.46864715E+01  0.20538599E+09
  0.57179980E+00  0.30246699E+03  0.37722748E+01  0.82793728E+00  0.46002120E+01  0.20538599E+09
  0.57253951E+00  0.30057713E+03  0.37487050E+01  0.81225599E+00  0.45609609E+01  0.20538599E+09
  0.57327923E+00  0.30000789E+03  0.37416056E+01  0.80467575E+00  0.45462813E+01  0.20538599E+09
  0.57401894E+00  0.30345817E+03  0.37846364E+01  0.84545803E+00  0.46300944E+01  0.20538599E+09
  0.57475866E+00  0.29776158E+03  0.37135903E+01  0.83155542E+00  0.45451457E+01  0.20538599E+09
  0.57549838E+00  0.29857793E+03  0.37237716E+01  0.84283031E+00  0.45666019E+01  0.20538599E+09
  0.57623809E+00  0.30167510E+03  0.37623984E+01  0.83678750E+00  0.45991859E+01  0.20538599E+09
  0.57697781E+00  0.29931012E+03  0.37329032E+01  0.82794565E+00  0.45608489E+01  0.20538599E+09
  0.57771752E+00  0.29785157E+03  0.37147126E+01  0.82438902E+00  0.45391016E+01  0.20538599E+09
  0.57845724E+00  0.29600338E+03  0.36916625E+01  0.82989395E+00  0.45215565E+01  0.20538599E+09
  0.57919695E+00  0.29754179E+03  0.37108491E+01  0.84005662E+00  0.45509058E+01  0.20538599E+09
  0.57993667E+00  0.29742102E+03  0.37093429E+01  0.87779600E+00  0.45871389E+01  0.20538599E+09
  0.58067638E+00  0.29918952E+03  0.37313991E+01  0.83234711E+00  0.45637462E+01  0.20538599E+09
  0.58141610E+00  0.30038230E+03  0.37462750E+01  0.82548019E+00  0.45717552E+01  0.20538599E+09
  0.58215581E+00  0.29238725E+03  0.36465633E+01  0.85365920E+00  0.45002225E+01  0.20538599E+09
  0.58289553E+00  0.29962712E+03  0.37368567E+01  0.82203700E+00  0.45588937E+01  0.20538599E+09
  0.58363524E+00  0.29552702E+03  0.36857216E+01  0.82379612E+00  0.45095177E+01  0.20538599E+09
  0.58437496E+00  0.29945005E+03  0.37346483E+01  0.81564082E+00  0.45502891E+01  0.20538599E+09
  0.58511467E+00  0.30569124E+03  0.38124865E+01  0.81848745E+00  0.46309740E+01  0.20538599E+09
  0.58585439E+00  0.30063849E+03  0.37494702E+01  0.83652672E+00  0.45859970E+01  0.20538599E+09
  0.58659410E+00  0.30478313E+03  0.38011609E+01  0.83119117E+00  0.46323521E+01  0.20538599E+09
  0.58733382E+00  0.29759096E+03  0.37114624E+01  0.83421356E+00  0.45456760E+01  0.20538599E+09
  0.58807353E+00  0.30103996E+03  0.37544772E+01  0.81211082E+00  0.45665880E+01  0.20538599E+09
  0.58881325E+00  0.30784827E+03  0.38393884E+01  0.80482325E+00  0.46442117E+01  0.20538599E+09
  0.58955296E+00  0.30542424E+03  0.38091566E+01  0.85295441E+00  0.46621111E+01  0.20538599E+09
  0.59029268E+00  0.30092191E+03  0.37530050E+01  0.83586637E+00  0.45888714E+01  0.20538599E+09
  0.59103239E+00  0.31000054E+03  0.38662308E+01  0.83278366E+00  0.46990144E+01  0.20538599E+09
  0.59177211E+00  0.29969513E+03  0.37377049E+01  0.87154350E+00  0.46092484E+01  0.20538599E+09
